# theta1,theta2,theta1_dot,theta2_dot
4.106974229216575623e-02,3.146975898742675781e+01,-3.390759229660034180e-05,3.433227539062500000e-05
4.103583469986915588e-02,3.146979331970214844e+01,4.567205905914306641e-05,-1.335144042968750000e-05
4.108150675892829895e-02,3.146977996826171875e+01,-6.450340151786804199e-05,-7.820129394531250000e-05
4.101700335741043091e-02,3.146970176696777344e+01,1.031421124935150146e-04,-6.103515625000000000e-05
4.112014546990394592e-02,3.146964073181152344e+01,-8.051842451095581055e-05,-1.449584960937500000e-04
4.103962704539299011e-02,3.146949577331542969e+01,-1.787804067134857178e-04,-2.098083496093750000e-05
4.086084663867950439e-02,3.146947479248046875e+01,8.065253496170043945e-06,-1.201629638671875000e-04
4.086891189217567444e-02,3.146935462951660156e+01,8.158385753631591797e-05,-1.277923583984375000e-04
4.095049574971199036e-02,3.146922683715820312e+01,-1.191124320030212402e-04,-1.106262207031250000e-04
4.083138331770896912e-02,3.146911621093750000e+01,1.064799726009368896e-04,-3.662109375000000000e-04
4.093786329030990601e-02,3.146875000000000000e+01,4.518777132034301758e-05,-3.051757812500000000e-04
4.098305106163024902e-02,3.146844482421875000e+01,1.498311758041381836e-04,-3.471374511718750000e-04
4.113288223743438721e-02,3.146809768676757812e+01,5.796551704406738281e-05,-5.474090576171875000e-04
4.119084775447845459e-02,3.146755027770996094e+01,2.066045999526977539e-04,-3.967285156250000000e-04
4.139745235443115234e-02,3.146715354919433594e+01,2.482347190380096436e-04,-9.231567382812500000e-04
4.164568707346916199e-02,3.146623039245605469e+01,4.201307892799377441e-04,-9.803771972656250000e-04
4.206581786274909973e-02,3.146525001525878906e+01,3.296546638011932373e-04,-9.860992431640625000e-04
4.239547252655029297e-02,3.146426391601562500e+01,3.931969404220581055e-04,-1.043319702148437500e-03
4.278866946697235107e-02,3.146322059631347656e+01,4.164241254329681396e-04,-8.411407470703125000e-04
4.320509359240531921e-02,3.146237945556640625e+01,4.506148397922515869e-04,-6.961822509765625000e-04
4.365570843219757080e-02,3.146168327331542969e+01,2.936758100986480713e-04,-5.950927734375000000e-04
4.394938424229621887e-02,3.146108818054199219e+01,3.483630716800689697e-04,-5.569458007812500000e-04
4.429774731397628784e-02,3.146053123474121094e+01,5.370266735553741455e-04,-6.523132324218750000e-04
4.483477398753166199e-02,3.145987892150878906e+01,4.718080163002014160e-04,-5.321502685546875000e-04
4.530658200383186340e-02,3.145934677124023438e+01,6.127767264842987061e-04,-7.381439208984375000e-04
4.591935873031616211e-02,3.145860862731933594e+01,5.978494882583618164e-04,-7.705688476562500000e-04
4.651720821857452393e-02,3.145783805847167969e+01,7.323510944843292236e-04,-8.964538574218750000e-04
4.724955931305885315e-02,3.145694160461425781e+01,8.265003561973571777e-04,-1.132965087890625000e-03
4.807605966925621033e-02,3.145580863952636719e+01,1.006726175546646118e-03,-1.178741455078125000e-03
4.908278584480285645e-02,3.145462989807128906e+01,8.766315877437591553e-04,-5.645751953125000000e-04
4.995941743254661560e-02,3.145406532287597656e+01,8.215121924877166748e-04,-4.634857177734375000e-04
5.078092962503433228e-02,3.145360183715820312e+01,1.069769263267517090e-03,-2.079010009765625000e-04
5.185069888830184937e-02,3.145339393615722656e+01,8.449219167232513428e-04,8.964538574218750000e-05
5.269562080502510071e-02,3.145348358154296875e+01,1.160446554422378540e-03,8.583068847656250000e-05
5.385606735944747925e-02,3.145356941223144531e+01,1.005854457616806030e-03,7.057189941406250000e-05
5.486192181706428528e-02,3.145363998413085938e+01,1.166578382253646851e-03,-4.768371582031250000e-05
5.602850019931793213e-02,3.145359230041503906e+01,1.374576240777969360e-03,-4.577636718750000000e-05
5.740307644009590149e-02,3.145354652404785156e+01,1.171793788671493530e-03,2.098083496093750000e-05
5.857487022876739502e-02,3.145356750488281250e+01,1.277688890695571899e-03,6.103515625000000000e-05
5.985255911946296692e-02,3.145362854003906250e+01,1.625075936317443848e-03,-6.484985351562500000e-05
6.147763505578041077e-02,3.145356369018554688e+01,1.359391957521438599e-03,2.288818359375000000e-05
6.283702701330184937e-02,3.145358657836914062e+01,1.508764922618865967e-03,-4.196166992187500000e-05
6.434579193592071533e-02,3.145354461669921875e+01,1.993298530578613281e-03,0.000000000000000000e+00
6.633909046649932861e-02,3.145354461669921875e+01,1.542195677757263184e-03,1.335144042968750000e-05
6.788128614425659180e-02,3.145355796813964844e+01,1.612037420272827148e-03,1.907348632812500000e-06
6.949332356452941895e-02,3.145355987548828125e+01,1.815035939216613770e-03,-4.386901855468750000e-05
7.130835950374603271e-02,3.145351600646972656e+01,2.296879887580871582e-03,-2.098083496093750000e-05
7.360523939132690430e-02,3.145349502563476562e+01,1.866430044174194336e-03,4.959106445312500000e-05
7.547166943550109863e-02,3.145354461669921875e+01,2.026610076427459717e-03,-1.907348632812500000e-05
7.749827951192855835e-02,3.145352554321289062e+01,2.226643264293670654e-03,-5.912780761718750000e-05
7.972492277622222900e-02,3.145346641540527344e+01,2.578079700469970703e-03,-7.057189941406250000e-05
8.230300247669219971e-02,3.145339584350585938e+01,2.223327755928039551e-03,-9.918212890625000000e-05
8.452633023262023926e-02,3.145329666137695312e+01,2.291455864906311035e-03,-6.103515625000000000e-05
8.681778609752655029e-02,3.145323562622070312e+01,2.656325697898864746e-03,-2.670288085937500000e-05
8.947411179542541504e-02,3.145320892333984375e+01,2.640351653099060059e-03,-4.196166992187500000e-05
9.211446344852447510e-02,3.145316696166992188e+01,3.129392862319946289e-03,1.907348632812500000e-05
9.524385631084442139e-02,3.145318603515625000e+01,2.636753022670745850e-03,3.242492675781250000e-05
9.788060933351516724e-02,3.145321846008300781e+01,3.061816096305847168e-03,-1.945495605468750000e-04
1.009424254298210144e-01,3.145302391052246094e+01,3.151088953018188477e-03,-8.392333984375000000e-05
1.040935143828392029e-01,3.145293998718261719e+01,3.466457128524780273e-03,-3.814697265625000000e-05
1.075599715113639832e-01,3.145290184020996094e+01,3.488175570964813232e-03,5.340576171875000000e-05
1.110481470823287964e-01,3.145295524597167969e+01,3.515228629112243652e-03,-1.144409179687500000e-04
1.145633757114410400e-01,3.145284080505371094e+01,3.851689398288726807e-03,3.433227539062500000e-05
1.184150651097297668e-01,3.145287513732910156e+01,4.079751670360565186e-03,-4.196166992187500000e-05
1.224948167800903320e-01,3.145283317565917969e+01,5.031406879425048828e-03,-3.814697265625000000e-05
1.275262236595153809e-01,3.145279502868652344e+01,3.526091575622558594e-03,1.239776611328125000e-04
1.310523152351379395e-01,3.145291900634765625e+01,4.399389028549194336e-03,-7.247924804687500000e-05
1.354517042636871338e-01,3.145284652709960938e+01,4.600495100021362305e-03,2.861022949218750000e-05
1.400521993637084961e-01,3.145287513732910156e+01,4.704445600509643555e-03,1.907348632812500000e-06
1.447566449642181396e-01,3.145287704467773438e+01,4.781663417816162109e-03,6.866455078125000000e-05
1.495383083820343018e-01,3.145294570922851562e+01,4.750996828079223633e-03,5.531311035156250000e-05
1.542893052101135254e-01,3.145300102233886719e+01,4.989549517631530762e-03,6.866455078125000000e-05
1.592788547277450562e-01,3.145306968688964844e+01,6.021067500114440918e-03,-3.623962402343750000e-05
1.652999222278594971e-01,3.145303344726562500e+01,4.780620336532592773e-03,-1.087188720703125000e-04
1.700805425643920898e-01,3.145292472839355469e+01,6.165191531181335449e-03,-1.449584960937500000e-04
1.762457340955734253e-01,3.145277976989746094e+01,4.370555281639099121e-03,0.000000000000000000e+00
1.806162893772125244e-01,3.145277976989746094e+01,5.542710423469543457e-03,1.220703125000000000e-04
1.861589998006820679e-01,3.145290184020996094e+01,5.701035261154174805e-03,7.629394531250000000e-06
1.918600350618362427e-01,3.145290946960449219e+01,5.610048770904541016e-03,8.392333984375000000e-05
1.974700838327407837e-01,3.145299339294433594e+01,6.378084421157836914e-03,9.536743164062500000e-05
2.038481682538986206e-01,3.145308876037597656e+01,5.826160311698913574e-03,7.247924804687500000e-05
2.096743285655975342e-01,3.145316123962402344e+01,5.037441849708557129e-03,9.536743164062500000e-05
2.147117704153060913e-01,3.145325660705566406e+01,5.766719579696655273e-03,2.136230468750000000e-04
2.204784899950027466e-01,3.145347023010253906e+01,6.139621138572692871e-03,5.130767822265625000e-04
2.266181111335754395e-01,3.145398330688476562e+01,4.935115575790405273e-03,4.386901855468750000e-04
2.315532267093658447e-01,3.145442199707031250e+01,5.316108465194702148e-03,6.008148193359375000e-04
2.368693351745605469e-01,3.145502281188964844e+01,5.087375640869140625e-03,8.049011230468750000e-04
2.419567108154296875e-01,3.145582771301269531e+01,5.075871944427490234e-03,1.911163330078125000e-03
2.470325827598571777e-01,3.145773887634277344e+01,4.725426435470581055e-03,2.058029174804687500e-03
2.517580091953277588e-01,3.145979690551757812e+01,5.380392074584960938e-03,2.351760864257812500e-03
2.571384012699127197e-01,3.146214866638183594e+01,4.355609416961669922e-03,1.668930053710937500e-03
2.614940106868743896e-01,3.146381759643554688e+01,4.974603652954101562e-03,1.655578613281250000e-03
2.664686143398284912e-01,3.146547317504882812e+01,5.544811487197875977e-03,1.173019409179687500e-03
2.720134258270263672e-01,3.146664619445800781e+01,5.113184452056884766e-03,7.743835449218750000e-04
2.771266102790832520e-01,3.146742057800292969e+01,5.495756864547729492e-03,-1.716613769531250000e-05
2.826223671436309814e-01,3.146740341186523438e+01,5.323827266693115234e-03,-2.365112304687500000e-04
2.879461944103240967e-01,3.146716690063476562e+01,5.498647689819335938e-03,-4.749298095703125000e-04
2.934448421001434326e-01,3.146669197082519531e+01,4.991888999938964844e-03,-5.302429199218750000e-04
2.984367311000823975e-01,3.146616172790527344e+01,6.391972303390502930e-03,-5.855560302734375000e-04
3.048287034034729004e-01,3.146557617187500000e+01,5.240142345428466797e-03,-6.847381591796875000e-04
3.100688457489013672e-01,3.146489143371582031e+01,5.856394767761230469e-03,-7.133483886718750000e-04
3.159252405166625977e-01,3.146417808532714844e+01,5.845785140991210938e-03,-1.285552978515625000e-03
3.217710256576538086e-01,3.146289253234863281e+01,5.683839321136474609e-03,-9.880065917968750000e-04
3.274548649787902832e-01,3.146190452575683594e+01,5.595564842224121094e-03,-6.980895996093750000e-04
3.330504298210144043e-01,3.146120643615722656e+01,5.603283643722534180e-03,-5.016326904296875000e-04
3.386537134647369385e-01,3.146070480346679688e+01,5.361855030059814453e-03,-4.196166992187500000e-04
3.440155684947967529e-01,3.146028518676757812e+01,5.246728658676147461e-03,-2.899169921875000000e-04
3.492622971534729004e-01,3.145999526977539062e+01,5.636990070343017578e-03,-2.155303955078125000e-04
3.548992872238159180e-01,3.145977973937988281e+01,6.337463855743408203e-03,-5.779266357421875000e-04
3.612367510795593262e-01,3.145920181274414062e+01,5.179047584533691406e-03,-7.152557373046875000e-04
3.664157986640930176e-01,3.145848655700683594e+01,5.846351385116577148e-03,-1.081466674804687500e-03
3.722621500492095947e-01,3.145740509033203125e+01,6.165951490402221680e-03,-1.296997070312500000e-03
3.784281015396118164e-01,3.145610809326171875e+01,5.980908870697021484e-03,-1.602172851562500000e-03
3.844090104103088379e-01,3.145450592041015625e+01,6.197154521942138672e-03,-1.722335815429687500e-03
3.906061649322509766e-01,3.145278358459472656e+01,6.103396415710449219e-03,-9.326934814453125000e-04
3.967095613479614258e-01,3.145185089111328125e+01,5.846053361892700195e-03,2.040863037109375000e-04
4.025556147098541260e-01,3.145205497741699219e+01,5.944013595581054688e-03,6.275177001953125000e-04
4.084996283054351807e-01,3.145268249511718750e+01,6.283760070800781250e-03,5.931854248046875000e-04
4.147833883762359619e-01,3.145327568054199219e+01,5.336761474609375000e-03,4.024505615234375000e-04
4.201201498508453369e-01,3.145367813110351562e+01,6.495565176010131836e-03,3.967285156250000000e-04
4.266157150268554688e-01,3.145407485961914062e+01,5.331486463546752930e-03,1.449584960937500000e-04
4.319472014904022217e-01,3.145421981811523438e+01,6.022065877914428711e-03,-1.678466796875000000e-04
4.379692673683166504e-01,3.145405197143554688e+01,6.192296743392944336e-03,-2.861022949218750000e-05
4.441615641117095947e-01,3.145402336120605469e+01,6.455153226852416992e-03,-5.073547363281250000e-04
4.506167173385620117e-01,3.145351600646972656e+01,7.689476013183593750e-03,-5.645751953125000000e-04
4.583061933517456055e-01,3.145295143127441406e+01,5.388379096984863281e-03,-3.929138183593750000e-04
4.636945724487304688e-01,3.145255851745605469e+01,6.428748369216918945e-03,-3.471374511718750000e-04
4.701233208179473877e-01,3.145221138000488281e+01,6.123304367065429688e-03,8.010864257812500000e-05
4.762466251850128174e-01,3.145229148864746094e+01,6.695866584777832031e-03,3.089904785156250000e-04
4.829424917697906494e-01,3.145260047912597656e+01,6.169319152832031250e-03,3.986358642578125000e-04
4.891118109226226807e-01,3.145299911499023438e+01,5.720078945159912109e-03,3.433227539062500000e-05
4.948318898677825928e-01,3.145303344726562500e+01,6.442993879318237305e-03,1.354217529296875000e-04
5.012748837471008301e-01,3.145316886901855469e+01,7.089674472808837891e-03,1.010894775390625000e-04
5.083645582199096680e-01,3.145326995849609375e+01,5.516111850738525391e-03,1.296997070312500000e-04
5.138806700706481934e-01,3.145339965820312500e+01,6.742656230926513672e-03,1.716613769531250000e-04
5.206233263015747070e-01,3.145357131958007812e+01,6.143391132354736328e-03,7.247924804687500000e-05
5.267667174339294434e-01,3.145364379882812500e+01,6.157934665679931641e-03,1.201629638671875000e-04
5.329246520996093750e-01,3.145376396179199219e+01,5.287289619445800781e-03,6.484985351562500000e-05
5.382119417190551758e-01,3.145382881164550781e+01,6.161630153656005859e-03,-1.964569091796875000e-04
5.443735718727111816e-01,3.145363235473632812e+01,6.279349327087402344e-03,-5.722045898437500000e-06
5.506529211997985840e-01,3.145362663269042969e+01,6.750106811523437500e-03,-3.814697265625000000e-05
5.574030280113220215e-01,3.145358848571777344e+01,5.616128444671630859e-03,2.861022949218750000e-05
5.630191564559936523e-01,3.145361709594726562e+01,6.685853004455566406e-03,-2.098083496093750000e-05
5.697050094604492188e-01,3.145359611511230469e+01,5.908250808715820312e-03,9.155273437500000000e-05
5.756132602691650391e-01,3.145368766784667969e+01,5.759656429290771484e-03,2.155303955078125000e-04
5.813729166984558105e-01,3.145390319824218750e+01,5.139648914337158203e-03,5.321502685546875000e-04
5.865125656127929688e-01,3.145443534851074219e+01,6.119370460510253906e-03,6.923675537109375000e-04
5.926319360733032227e-01,3.145512771606445312e+01,4.761338233947753906e-03,1.697540283203125000e-03
5.973932743072509766e-01,3.145682525634765625e+01,6.103932857513427734e-03,2.786636352539062500e-03
6.034972071647644043e-01,3.145961189270019531e+01,3.974974155426025391e-03,2.052307128906250000e-03
6.074721813201904297e-01,3.146166419982910156e+01,5.776464939117431641e-03,3.147125244140625000e-03
6.132486462593078613e-01,3.146481132507324219e+01,3.753125667572021484e-03,1.932144165039062500e-03
6.170017719268798828e-01,3.146674346923828125e+01,5.131721496582031250e-03,2.162933349609375000e-03
6.221334934234619141e-01,3.146890640258789062e+01,4.431366920471191406e-03,9.326934814453125000e-04
6.265648603439331055e-01,3.146983909606933594e+01,5.161643028259277344e-03,-3.929138183593750000e-04
6.317265033721923828e-01,3.146944618225097656e+01,5.984187126159667969e-03,-5.760192871093750000e-04
6.377106904983520508e-01,3.146887016296386719e+01,4.879117012023925781e-03,-5.455017089843750000e-04
6.425898075103759766e-01,3.146832466125488281e+01,5.698800086975097656e-03,-4.024505615234375000e-04
6.482886075973510742e-01,3.146792221069335938e+01,4.576921463012695312e-03,-1.716613769531250000e-04
6.528655290603637695e-01,3.146775054931640625e+01,4.843711853027343750e-03,-3.623962402343750000e-05
