theta_0,theta_1,gt_x,gt_y,frame0_00,frame0_01,frame0_02,frame0_10,frame0_11,frame0_12,frame0_20,frame0_21,frame0_22,frame1_00,frame1_01,frame1_02,frame1_10,frame1_11,frame1_12,frame1_20,frame1_21,frame1_22,frame2_00,frame2_01,frame2_02,frame2_10,frame2_11,frame2_12,frame2_20,frame2_21,frame2_22,frame3_00,frame3_01,frame3_02,frame3_10,frame3_11,frame3_12,frame3_20,frame3_21,frame3_22
0.0215867721,28.7414913177,0.1967025896,-0.1759351936,0.9997670147,-0.0215850956,0.0000000000,0.0215850956,0.9997670147,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9997670147,-0.0215850956,0.5498718581,0.0215850956,0.9997670147,0.0118718026,0.0000000000,0.0000000000,1.0000000000,-0.8829231712,0.4695174904,0.5498718581,-0.4695174904,-0.8829231712,0.0118718026,0.0000000000,0.0000000000,1.0000000000,-0.8829231712,0.4695174904,0.1967025896,-0.4695174904,-0.8829231712,-0.1759351936,0.0000000000,0.0000000000,1.0000000000
0.0219539329,28.7561759949,0.1995649333,-0.1810276747,0.9997590221,-0.0219521694,0.0000000000,0.0219521694,0.9997590221,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9997590221,-0.0219521694,0.5498674622,0.0219521694,0.9997590221,0.0120736932,0.0000000000,0.0000000000,1.0000000000,-0.8757563221,0.4827534197,0.5498674622,-0.4827534197,-0.8757563221,0.0120736932,0.0000000000,0.0000000000,1.0000000000,-0.8757563221,0.4827534197,0.1995649333,-0.4827534197,-0.8757563221,-0.1810276747,0.0000000000,0.0000000000,1.0000000000
0.0220769849,28.7686843872,0.2020304733,-0.1853693169,0.9997563133,-0.0220751915,0.0000000000,0.0220751915,0.9997563133,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9997563133,-0.0220751915,0.5498659723,0.0220751915,0.9997563133,0.0121413554,0.0000000000,0.0000000000,1.0000000000,-0.8695887474,0.4937766807,0.5498659723,-0.4937766807,-0.8695887474,0.0121413554,0.0000000000,0.0000000000,1.0000000000,-0.8695887474,0.4937766807,0.2020304733,-0.4937766807,-0.8695887474,-0.1853693169,0.0000000000,0.0000000000,1.0000000000
0.0224708579,28.7822227478,0.2048110825,-0.1899795404,0.9997475409,-0.0224689669,0.0000000000,0.0224689669,0.9997475409,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9997475409,-0.0224689669,0.5498611475,0.0224689669,0.9997475409,0.0123579318,0.0000000000,0.0000000000,1.0000000000,-0.8626251625,0.5058436804,0.5498611475,-0.5058436804,-0.8626251625,0.0123579318,0.0000000000,0.0000000000,1.0000000000,-0.8626251625,0.5058436804,0.2048110825,-0.5058436804,-0.8626251625,-0.1899795404,0.0000000000,0.0000000000,1.0000000000
0.0225811470,28.7947883606,0.2074021782,-0.1942763450,0.9997450567,-0.0225792280,0.0000000000,0.0225792280,0.9997450567,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9997450567,-0.0225792280,0.5498597812,0.0225792280,0.9997450567,0.0124185754,0.0000000000,0.0000000000,1.0000000000,-0.8561440076,0.5167373010,0.5498597812,-0.5167373010,-0.8561440076,0.0124185754,0.0000000000,0.0000000000,1.0000000000,-0.8561440076,0.5167373010,0.2074021782,-0.5167373010,-0.8561440076,-0.1942763450,0.0000000000,0.0000000000,1.0000000000
0.0230163671,28.8058986664,0.2098058942,-0.1979770254,0.9997351351,-0.0230143350,0.0000000000,0.0230143350,0.9997351351,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9997351351,-0.0230143350,0.5498543243,0.0230143350,0.9997351351,0.0126578842,0.0000000000,0.0000000000,1.0000000000,-0.8501210753,0.5265872742,0.5498543243,-0.5265872742,-0.8501210753,0.0126578842,0.0000000000,0.0000000000,1.0000000000,-0.8501210753,0.5265872742,0.2098058942,-0.5265872742,-0.8501210753,-0.1979770254,0.0000000000,0.0000000000,1.0000000000
0.0230645239,28.8179416656,0.2123768981,-0.2020466279,0.9997340257,-0.0230624790,0.0000000000,0.0230624790,0.9997340257,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9997340257,-0.0230624790,0.5498537141,0.0230624790,0.9997340257,0.0126843635,0.0000000000,0.0000000000,1.0000000000,-0.8436920401,0.5368274783,0.5498537141,-0.5368274783,-0.8436920401,0.0126843635,0.0000000000,0.0000000000,1.0000000000,-0.8436920401,0.5368274783,0.2123768981,-0.5368274783,-0.8436920401,-0.2020466279,0.0000000000,0.0000000000,1.0000000000
0.0233123787,28.8302936554,0.2151060307,-0.2061453426,0.9997282788,-0.0233102671,0.0000000000,0.0233102671,0.9997282788,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9997282788,-0.0233102671,0.5498505533,0.0233102671,0.9997282788,0.0128206469,0.0000000000,0.0000000000,1.0000000000,-0.8368613066,0.5474149738,0.5498505533,-0.5474149738,-0.8368613066,0.0128206469,0.0000000000,0.0000000000,1.0000000000,-0.8368613066,0.5474149738,0.2151060307,-0.5474149738,-0.8368613066,-0.2061453426,0.0000000000,0.0000000000,1.0000000000
0.0234837104,28.8429374695,0.2179373172,-0.2103228385,0.9997242703,-0.0234815519,0.0000000000,0.0234815519,0.9997242703,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9997242703,-0.0234815519,0.5498483487,0.0234815519,0.9997242703,0.0129148536,0.0000000000,0.0000000000,1.0000000000,-0.8297775788,0.5580942301,0.5498483487,-0.5580942301,-0.8297775788,0.0129148536,0.0000000000,0.0000000000,1.0000000000,-0.8297775788,0.5580942301,0.2179373172,-0.5580942301,-0.8297775788,-0.2103228385,0.0000000000,0.0000000000,1.0000000000
0.0237453170,28.8551082611,0.2207348786,-0.2142880867,0.9997180932,-0.0237430856,0.0000000000,0.0237430856,0.9997180932,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9997180932,-0.0237430856,0.5498449513,0.0237430856,0.9997180932,0.0130586971,0.0000000000,0.0000000000,1.0000000000,-0.8227751816,0.5683669595,0.5498449513,-0.5683669595,-0.8227751816,0.0130586971,0.0000000000,0.0000000000,1.0000000000,-0.8227751816,0.5683669595,0.2207348786,-0.5683669595,-0.8227751816,-0.2142880867,0.0000000000,0.0000000000,1.0000000000
0.0241149925,28.8670597076,0.2235560910,-0.2181224696,0.9997092477,-0.0241126553,0.0000000000,0.0241126553,0.9997092477,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9997092477,-0.0241126553,0.5498400862,0.0241126553,0.9997092477,0.0132619604,0.0000000000,0.0000000000,1.0000000000,-0.8157099881,0.5784610750,0.5498400862,-0.5784610750,-0.8157099881,0.0132619604,0.0000000000,0.0000000000,1.0000000000,-0.8157099881,0.5784610750,0.2235560910,-0.5784610750,-0.8157099881,-0.2181224696,0.0000000000,0.0000000000,1.0000000000
0.0243394766,28.8789615631,0.2263828669,-0.2219385610,0.9997038096,-0.0243370735,0.0000000000,0.0243370735,0.9997038096,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9997038096,-0.0243370735,0.5498370953,0.0243370735,0.9997038096,0.0133853904,0.0000000000,0.0000000000,1.0000000000,-0.8086355710,0.5883098786,0.5498370953,-0.5883098786,-0.8086355710,0.0133853904,0.0000000000,0.0000000000,1.0000000000,-0.8086355710,0.5883098786,0.2263828669,-0.5883098786,-0.8086355710,-0.2219385610,0.0000000000,0.0000000000,1.0000000000
0.0246586259,28.8897876740,0.2290213483,-0.2253533730,0.9996959915,-0.0246561271,0.0000000000,0.0246561271,0.9996959915,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9996959915,-0.0246561271,0.5498327953,0.0246561271,0.9996959915,0.0135608699,0.0000000000,0.0000000000,1.0000000000,-0.8020286175,0.5972856073,0.5498327953,-0.5972856073,-0.8020286175,0.0135608699,0.0000000000,0.0000000000,1.0000000000,-0.8020286175,0.5972856073,0.2290213483,-0.5972856073,-0.8020286175,-0.2253533730,0.0000000000,0.0000000000,1.0000000000
0.0250182357,28.9025821686,0.2321868031,-0.2293548448,0.9996870603,-0.0250156259,0.0000000000,0.0250156259,0.9996870603,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9996870603,-0.0250156259,0.5498278831,0.0250156259,0.9996870603,0.0137585942,0.0000000000,0.0000000000,1.0000000000,-0.7941027002,0.6077835976,0.5498278831,-0.6077835976,-0.7941027002,0.0137585942,0.0000000000,0.0000000000,1.0000000000,-0.7941027002,0.6077835976,0.2321868031,-0.6077835976,-0.7941027002,-0.2293548448,0.0000000000,0.0000000000,1.0000000000
0.0252609905,28.9137954712,0.2349893511,-0.2328442536,0.9996809581,-0.0252583040,0.0000000000,0.0252583040,0.9996809581,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9996809581,-0.0252583040,0.5498245270,0.0252583040,0.9996809581,0.0138920672,0.0000000000,0.0000000000,1.0000000000,-0.7870879398,0.6168408020,0.5498245270,-0.6168408020,-0.7870879398,0.0138920672,0.0000000000,0.0000000000,1.0000000000,-0.7870879398,0.6168408020,0.2349893511,-0.6168408020,-0.7870879398,-0.2328442536,0.0000000000,0.0000000000,1.0000000000
0.0256890450,28.9253387451,0.2379596048,-0.2363601253,0.9996700546,-0.0256862196,0.0000000000,0.0256862196,0.9996700546,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9996700546,-0.0256862196,0.5498185300,0.0256862196,0.9996700546,0.0141274208,0.0000000000,0.0000000000,1.0000000000,-0.7796473132,0.6262188652,0.5498185300,-0.6262188652,-0.7796473132,0.0141274208,0.0000000000,0.0000000000,1.0000000000,-0.7796473132,0.6262188652,0.2379596048,-0.6262188652,-0.7796473132,-0.2363601253,0.0000000000,0.0000000000,1.0000000000
0.0261013899,28.9370250702,0.2410070492,-0.2398880651,0.9996593781,-0.0260984263,0.0000000000,0.0260984263,0.9996593781,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9996593781,-0.0260984263,0.5498126579,0.0260984263,0.9996593781,0.0143541344,0.0000000000,0.0000000000,1.0000000000,-0.7720140218,0.6356054989,0.5498126579,-0.6356054989,-0.7720140218,0.0143541344,0.0000000000,0.0000000000,1.0000000000,-0.7720140218,0.6356054989,0.2410070492,-0.6356054989,-0.7720140218,-0.2398880651,0.0000000000,0.0000000000,1.0000000000
0.0265963413,28.9484539032,0.2440532868,-0.2432799072,0.9996463382,-0.0265932058,0.0000000000,0.0265932058,0.9996463382,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9996463382,-0.0265932058,0.5498054860,0.0265932058,0.9996463382,0.0146262632,0.0000000000,0.0000000000,1.0000000000,-0.7643804979,0.6447654259,0.5498054860,-0.6447654259,-0.7643804979,0.0146262632,0.0000000000,0.0000000000,1.0000000000,-0.7643804979,0.6447654259,0.2440532868,-0.6447654259,-0.7643804979,-0.2432799072,0.0000000000,0.0000000000,1.0000000000
0.0271667205,28.9607715607,0.2473940596,-0.2468853294,0.9996310073,-0.0271633790,0.0000000000,0.0271633790,0.9996310073,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9996310073,-0.0271633790,0.5497970540,0.0271633790,0.9996310073,0.0149398584,0.0000000000,0.0000000000,1.0000000000,-0.7560074860,0.6545629696,0.5497970540,-0.6545629696,-0.7560074860,0.0149398584,0.0000000000,0.0000000000,1.0000000000,-0.7560074860,0.6545629696,0.2473940596,-0.6545629696,-0.7560074860,-0.2468853294,0.0000000000,0.0000000000,1.0000000000
0.0276678782,28.9719200134,0.2504571157,-0.2501148273,0.9996172687,-0.0276643483,0.0000000000,0.0276643483,0.9996172687,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9996172687,-0.0276643483,0.5497894978,0.0276643483,0.9996172687,0.0152153916,0.0000000000,0.0000000000,1.0000000000,-0.7483309552,0.6633255471,0.5497894978,-0.6633255471,-0.7483309552,0.0152153916,0.0000000000,0.0000000000,1.0000000000,-0.7483309552,0.6633255471,0.2504571157,-0.6633255471,-0.7483309552,-0.2501148273,0.0000000000,0.0000000000,1.0000000000
0.0281726439,28.9811248779,0.2530396932,-0.2527311683,0.9996031773,-0.0281689172,0.0000000000,0.0281689172,0.9996031773,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9996031773,-0.0281689172,0.5497817475,0.0281689172,0.9996031773,0.0154929045,0.0000000000,0.0000000000,1.0000000000,-0.7418551358,0.6705601818,0.5497817475,-0.6705601818,-0.7418551358,0.0154929045,0.0000000000,0.0000000000,1.0000000000,-0.7418551358,0.6705601818,0.2530396932,-0.6705601818,-0.7418551358,-0.2527311683,0.0000000000,0.0000000000,1.0000000000
0.0289159436,28.9939174652,0.2566857495,-0.2563144925,0.9995819632,-0.0289119142,0.0000000000,0.0289119142,0.9995819632,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9995819632,-0.0289119142,0.5497700798,0.0289119142,0.9995819632,0.0159015528,0.0000000000,0.0000000000,1.0000000000,-0.7327108257,0.6805401133,0.5497700798,-0.6805401133,-0.7327108257,0.0159015528,0.0000000000,0.0000000000,1.0000000000,-0.7327108257,0.6805401133,0.2566857495,-0.6805401133,-0.7327108257,-0.2563144925,0.0000000000,0.0000000000,1.0000000000
0.0293523446,29.0047683716,0.2597699484,-0.2593652961,0.9995692509,-0.0293481300,0.0000000000,0.0293481300,0.9995692509,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9995692509,-0.0293481300,0.5497630880,0.0293481300,0.9995692509,0.0161414715,0.0000000000,0.0000000000,1.0000000000,-0.7249828490,0.6887669190,0.5497630880,-0.6887669190,-0.7249828490,0.0161414715,0.0000000000,0.0000000000,1.0000000000,-0.7249828490,0.6887669190,0.2597699484,-0.6887669190,-0.7249828490,-0.2593652961,0.0000000000,0.0000000000,1.0000000000
0.0295105092,29.0148277283,0.2625974730,-0.2622269217,0.9995645965,-0.0295062261,0.0000000000,0.0295062261,0.9995645965,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9995645965,-0.0295062261,0.5497605281,0.0295062261,0.9995645965,0.0162284244,0.0000000000,0.0000000000,1.0000000000,-0.7179076378,0.6961383653,0.5497605281,-0.6961383653,-0.7179076378,0.0162284244,0.0000000000,0.0000000000,1.0000000000,-0.7179076378,0.6961383653,0.2625974730,-0.6961383653,-0.7179076378,-0.2622269217,0.0000000000,0.0000000000,1.0000000000
0.0293949079,29.0261516571,0.2657383362,-0.2654915346,0.9995680008,-0.0293906749,0.0000000000,0.0293906749,0.9995680008,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9995680008,-0.0293906749,0.5497624004,0.0293906749,0.9995680008,0.0161648712,0.0000000000,0.0000000000,1.0000000000,-0.7100601607,0.7041410144,0.5497624004,-0.7041410144,-0.7100601607,0.0161648712,0.0000000000,0.0000000000,1.0000000000,-0.7100601607,0.7041410144,0.2657383362,-0.7041410144,-0.7100601607,-0.2654915346,0.0000000000,0.0000000000,1.0000000000
0.0293115396,29.0361366272,0.2685424089,-0.2683358077,0.9995704476,-0.0293073425,0.0000000000,0.0293073425,0.9995704476,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9995704476,-0.0293073425,0.5497637462,0.0293073425,0.9995704476,0.0161190384,0.0000000000,0.0000000000,1.0000000000,-0.7030533432,0.7111371152,0.5497637462,-0.7111371152,-0.7030533432,0.0161190384,0.0000000000,0.0000000000,1.0000000000,-0.7030533432,0.7111371152,0.2685424089,-0.7111371152,-0.7030533432,-0.2683358077,0.0000000000,0.0000000000,1.0000000000
0.0291237459,29.0433979034,0.2705645311,-0.2704211316,0.9995759337,-0.0291196289,0.0000000000,0.0291196289,0.9995759337,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9995759337,-0.0291196289,0.5497667635,0.0291196289,0.9995759337,0.0160157959,0.0000000000,0.0000000000,1.0000000000,-0.6980055810,0.7160923187,0.5497667635,-0.7160923187,-0.6980055810,0.0160157959,0.0000000000,0.0000000000,1.0000000000,-0.6980055810,0.7160923187,0.2705645311,-0.7160923187,-0.6980055810,-0.2704211316,0.0000000000,0.0000000000,1.0000000000
0.0290204510,29.0539379120,0.2735707944,-0.2733762207,0.9995789363,-0.0290163777,0.0000000000,0.0290163777,0.9995789363,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9995789363,-0.0290163777,0.5497684149,0.0290163777,0.9995789363,0.0159590078,0.0000000000,0.0000000000,1.0000000000,-0.6904940513,0.7233380711,0.5497684149,-0.7233380711,-0.6904940513,0.0159590078,0.0000000000,0.0000000000,1.0000000000,-0.6904940513,0.7233380711,0.2735707944,-0.7233380711,-0.6904940513,-0.2733762207,0.0000000000,0.0000000000,1.0000000000
0.0291343108,29.0637836456,0.2764642857,-0.2760500448,0.9995756260,-0.0291301894,0.0000000000,0.0291301894,0.9995756260,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9995756260,-0.0291301894,0.5497665943,0.0291301894,0.9995756260,0.0160216042,0.0000000000,0.0000000000,1.0000000000,-0.6832557714,0.7301791225,0.5497665943,-0.7301791225,-0.6832557714,0.0160216042,0.0000000000,0.0000000000,1.0000000000,-0.6832557714,0.7301791225,0.2764642857,-0.7301791225,-0.6832557714,-0.2760500448,0.0000000000,0.0000000000,1.0000000000
0.0291683935,29.0779457092,0.2806374309,-0.2798815864,0.9995746326,-0.0291642576,0.0000000000,0.0291642576,0.9995746326,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9995746326,-0.0291642576,0.5497660479,0.0291642576,0.9995746326,0.0160403417,0.0000000000,0.0000000000,1.0000000000,-0.6728215426,0.7398048201,0.5497660479,-0.7398048201,-0.6728215426,0.0160403417,0.0000000000,0.0000000000,1.0000000000,-0.6728215426,0.7398048201,0.2806374309,-0.7398048201,-0.6728215426,-0.2798815864,0.0000000000,0.0000000000,1.0000000000
0.0294683911,29.0919189453,0.2848836272,-0.2835277209,0.9995658384,-0.0294641263,0.0000000000,0.0294641263,0.9995658384,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9995658384,-0.0294641263,0.5497612111,0.0294641263,0.9995658384,0.0162052695,0.0000000000,0.0000000000,1.0000000000,-0.6621939599,0.7493324760,0.5497612111,-0.7493324760,-0.6621939599,0.0162052695,0.0000000000,0.0000000000,1.0000000000,-0.6621939599,0.7493324760,0.2848836272,-0.7493324760,-0.6621939599,-0.2835277209,0.0000000000,0.0000000000,1.0000000000
0.0298741218,29.1064510345,0.2893837495,-0.2872277734,0.9995538016,-0.0298696784,0.0000000000,0.0298696784,0.9995538016,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9995538016,-0.0298696784,0.5497545909,0.0298696784,0.9995538016,0.0164283231,0.0000000000,0.0000000000,1.0000000000,-0.6509271035,0.7591402413,0.5497545909,-0.7591402413,-0.6509271035,0.0164283231,0.0000000000,0.0000000000,1.0000000000,-0.6509271035,0.7591402413,0.2893837495,-0.7591402413,-0.6509271035,-0.2872277734,0.0000000000,0.0000000000,1.0000000000
0.0304186884,29.1220397949,0.2943073767,-0.2910893460,0.9995373874,-0.0304139976,0.0000000000,0.0304139976,0.9995373874,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9995373874,-0.0304139976,0.5497455631,0.0304139976,0.9995373874,0.0167276987,0.0000000000,0.0000000000,1.0000000000,-0.6385954658,0.7695426116,0.5497455631,-0.7695426116,-0.6385954658,0.0167276987,0.0000000000,0.0000000000,1.0000000000,-0.6385954658,0.7695426116,0.2943073767,-0.7695426116,-0.6385954658,-0.2910893460,0.0000000000,0.0000000000,1.0000000000
0.0308899861,29.1384162903,0.2995214764,-0.2950899345,0.9995229423,-0.0308850738,0.0000000000,0.0308850738,0.9995229423,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9995229423,-0.0308850738,0.5497376183,0.0308850738,0.9995229423,0.0169867906,0.0000000000,0.0000000000,1.0000000000,-0.6255403546,0.7801918128,0.5497376183,-0.7801918128,-0.6255403546,0.0169867906,0.0000000000,0.0000000000,1.0000000000,-0.6255403546,0.7801918128,0.2995214764,-0.7801918128,-0.6255403546,-0.2950899345,0.0000000000,0.0000000000,1.0000000000
0.0312938467,29.1528644562,0.3041769689,-0.2985495800,0.9995103875,-0.0312887392,0.0000000000,0.0312887392,0.9995103875,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9995103875,-0.0312887392,0.5497307131,0.0312887392,0.9995103875,0.0172088066,0.0000000000,0.0000000000,1.0000000000,-0.6138843607,0.7893959664,0.5497307131,-0.7893959664,-0.6138843607,0.0172088066,0.0000000000,0.0000000000,1.0000000000,-0.6138843607,0.7893959664,0.3041769689,-0.7893959664,-0.6138843607,-0.2985495800,0.0000000000,0.0000000000,1.0000000000
0.0314538591,29.1730861664,0.3106604640,-0.3034004952,0.9995053682,-0.0314486729,0.0000000000,0.0314486729,0.9995053682,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9995053682,-0.0314486729,0.5497279525,0.0314486729,0.9995053682,0.0172967701,0.0000000000,0.0000000000,1.0000000000,-0.5976687211,0.8017431632,0.5497279525,-0.8017431632,-0.5976687211,0.0172967701,0.0000000000,0.0000000000,1.0000000000,-0.5976687211,0.8017431632,0.3106604640,-0.8017431632,-0.5976687211,-0.3034004952,0.0000000000,0.0000000000,1.0000000000
0.0317068547,29.1884899139,0.3157062412,-0.3069649763,0.9994973798,-0.0317015424,0.0000000000,0.0317015424,0.9994973798,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9994973798,-0.0317015424,0.5497235589,0.0317015424,0.9994973798,0.0174358483,0.0000000000,0.0000000000,1.0000000000,-0.5850432943,0.8110020615,0.5497235589,-0.8110020615,-0.5850432943,0.0174358483,0.0000000000,0.0000000000,1.0000000000,-0.5850432943,0.8110020615,0.3157062412,-0.8110020615,-0.5850432943,-0.3069649763,0.0000000000,0.0000000000,1.0000000000
0.0319483578,29.2049961090,0.3211675459,-0.3107057913,0.9994896946,-0.0319429232,0.0000000000,0.0319429232,0.9994896946,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9994896946,-0.0319429232,0.5497193320,0.0319429232,0.9994896946,0.0175686077,0.0000000000,0.0000000000,1.0000000000,-0.5713794654,0.8206859975,0.5497193320,-0.8206859975,-0.5713794654,0.0175686077,0.0000000000,0.0000000000,1.0000000000,-0.5713794654,0.8206859975,0.3211675459,-0.8206859975,-0.5713794654,-0.3107057913,0.0000000000,0.0000000000,1.0000000000
